date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-11-30 23:52:49,AngryCDNMom,DaCoach1776,0,0,0,"Fraud #Warren ",,,#Warren,1200925683763105793,https://twitter.com/AngryCDNMom/status/1200925683763105793
2019-11-30 23:40:44,TothePointMyo,,2,0,8,"Waiting for @ewarren in #Chicago. #2020Elections #2020 #Warren2020 #Warren #DudesGottaGo #DudeGottaGo",,@ewarren,#Chicago #2020Elections #Warren2020 #Warren #DudesGottaGo #DudeGottaGo,1200922642452230144,https://twitter.com/TothePointMyo/status/1200922642452230144
2019-11-30 23:26:47,JennSchanzWXYZ,,5,7,9,"HAPPENING NOW: Large house fire in #Warren off of E. 8 Mile. Warren PD and fire crews are on scene. We're headed there now. Unclear of how fire started or any possible injuries. Stay tuned for more info. Video credit: Katie Lang @wxyzdetroit",,@wxyzdetroit,#Warren,1200919131253555200,https://twitter.com/JennSchanzWXYZ/status/1200919131253555200
2019-11-30 23:18:04,askboomer1949,srecobo,0,1,1,"I believe the ""best"" must be a REAL #Democrat and #progressive who can beat the #RepublicanParty in an electorate not likely to replace a far right nightmare for a far left nightmare. Get real folks. My preferences as of today: #Castro #Buttigieg #Harris #Warren #Steyer #NoDINO",,,#Democrat #progressive #RepublicanParty #Castro #Buttigieg #Harris #Warren #Steyer #NoDINO,1200916938974609409,https://twitter.com/askboomer1949/status/1200916938974609409
2019-11-30 23:14:47,organizetheppl,,6,0,10,"3 blocks of 45 to 65 year old white people with graduate degrees have descended on my neighborhood for a #Warren rally. Walking along the lines, I could just feel the support for the largest military budget in history and American imperialism in the air. ",,,#Warren,1200916112428478464,https://twitter.com/organizetheppl/status/1200916112428478464
2019-11-30 23:10:58,metrodetroitsc1,,0,0,0,"#WARREN— Reports of a home explosion. No reports on injuries. Stay with MDN as we update the incident. Location: Near Le Fever &amp; Toepfer VC: Katie L ",,,#WARREN,1200915150699667456,https://twitter.com/metrodetroitsc1/status/1200915150699667456
2019-11-30 23:00:04,NJ_Perinatal,,0,0,0,"#GestationalDiabetes During Pregnancy: http://bit.ly/2neNL7N #Pregnancy #Perinatal #Westfield #Livingston #Warren #Teaneck #Belleville #NJ",,,#GestationalDiabetes #Pregnancy #Perinatal #Westfield #Livingston #Warren #Teaneck #Belleville #NJ,1200912407809478656,https://twitter.com/NJ_Perinatal/status/1200912407809478656
2019-11-30 22:59:13,YangGangMO1,,0,0,2,"Brand new video #YangGang #AndrewYang2020 #AndrewYang #youtube #ContentCreator #warren #Election2020 https://youtu.be/PuBM_RmIQik",,,#YangGang #AndrewYang2020 #AndrewYang #youtube #ContentCreator #warren #Election2020,1200912192255733760,https://twitter.com/YangGangMO1/status/1200912192255733760
2019-11-30 22:56:23,JohnMentally,SenSanders,0,0,0,"As long as they don't get around your taxes. They have people whose jobs are to do their finances in such a way as to avoid paying taxes. Plus some of those Wall Street people might move and renounce their citizenship if #Bernie/#Warren become president and pass a #WealthTax.",,,#Bernie #Warren #WealthTax,1200911478926249984,https://twitter.com/JohnMentally/status/1200911478926249984
2019-11-30 22:45:44,Jilliandance,lacadri34,0,0,1,"My dream ticket was always #Warren/#Harris I'm sad that's not an option any more. I'm also pissed abt the #YangMediaBlackout! WTF! It seems like #MSM is RUNNING (rather than reporting on) the #DemPrimary, not #WeThePeople",,,#Warren #Harris #YangMediaBlackout #MSM #DemPrimary #WeThePeople,1200908799105626112,https://twitter.com/Jilliandance/status/1200908799105626112
2019-11-30 22:38:26,WatersOfMarch11,ProudResister,0,0,0,"I’ve made my choice and not wavering. #Warren doesn’t waver.",,,#Warren,1200906963426529285,https://twitter.com/WatersOfMarch11/status/1200906963426529285
2019-11-30 22:37:26,DruryPatricia,ProudResister,0,0,0,"#Warren ",,,#Warren,1200906711038607360,https://twitter.com/DruryPatricia/status/1200906711038607360
2019-11-30 22:36:15,MrJonBurk,nytimes,1,0,2,"It's over for #Harris, #Klobuchar, #Booker, #Steyer, #Yang, #Castro, #Gabbard, and #Bennet. Yang will make a good VP pick for #Bernie. Klobuchar for #Biden. Booker for #Warren. Bloomberg is a non starter (see Howard Schultz). #Election2020 #VoteBlue2020",,,#Harris #Klobuchar #Booker #Steyer #Yang #Castro #Gabbard #Bennet #Bernie #Biden #Warren #Election2020 #VoteBlue2020,1200906413515493376,https://twitter.com/MrJonBurk/status/1200906413515493376
2019-11-30 22:15:32,tmj_mit_cstsrv,,0,0,0,"If you're looking for work in #Warren, MI, check out this job: http://bit.ly/2szMcV7 #CustomerService",,,#Warren #CustomerService,1200901200717082624,https://twitter.com/tmj_mit_cstsrv/status/1200901200717082624
2019-11-30 22:08:43,YangGangMO1,,0,0,0,"Got another one on the way. #youtube #Yang2020 #AndrewYang #Warren #politics #Election2020",,,#youtube #Yang2020 #AndrewYang #Warren #politics #Election2020,1200899486362546176,https://twitter.com/YangGangMO1/status/1200899486362546176
2019-11-30 22:05:57,wingmanalysis,,0,0,0,"If @AndrewYang can appeal to the Pink Hat #feminist #MeToo &amp; #TimesUp crowd, much more of #Warren #Feminism &amp; womens march supporters would become #YangGang . #WomenForYang #WomensRights #ElizabethWarren #AndrewYang @Zach_Graumann @marchandsteve",,@AndrewYang @Zach_Graumann @marchandsteve,#feminist #MeToo #MeToo #TimesUp #Warren #Feminism #YangGang #WomenForYang #WomensRights #ElizabethWarren #AndrewYang,1200898790397485056,https://twitter.com/wingmanalysis/status/1200898790397485056
2019-11-30 21:59:09,Angiefromisland,DallasforWarren,0,1,1,"#TeamWarren #YesWePlan #DallasCowboys #Dallas #SaturdayThoughts #weekendfun #VoteBlue #Warren2020 #Warren #plan #WarrenWeeken",,,#TeamWarren #YesWePlan #DallasCowboys #DallasCowboys #Dallas #SaturdayThoughts #weekendfun #VoteBlue #Warren2020 #Warren #plan #WarrenWeeken,1200897076495867904,https://twitter.com/Angiefromisland/status/1200897076495867904
2019-11-30 21:40:57,BIG_Deutschland,syntainicsmbc,0,0,4," Drittes Spiel für #Harmsen, zweiter Saisonsieg für den #MBC nach 13-Punkte-Rückstand zur Halbzeit @rastavechta (5-5) 84:88 @syntainicsmbc (2-8) -Scorer: Andrew #Warren: 19 pts | 3 reb -Scorer: Benedikt #Turudic: 7 pts | 4 reb",,@rastavechta @syntainicsmbc,#Harmsen #MBC #Warren #Turudic,1200892495573475328,https://twitter.com/BIG_Deutschland/status/1200892495573475328
2019-11-30 21:39:12,SharonCarbine,BEVHOWARD40,0,0,0,"#ElizabethWarren has some attractive traits. However, #Warren's central #MedicareForAll plan is NOT realistic. That leaves @SenWarren with nothing solid to offer.",,@SenWarren,#ElizabethWarren #Warren #MedicareForAll,1200892054756302854,https://twitter.com/SharonCarbine/status/1200892054756302854
2019-11-30 21:36:55,PulpNews,,0,0,0,"#Police seek #identity of driver involved in #fatal hit-and-run in #Warren - Nov 30 @4:34 PM ET https://oddcrimes.com/static/2019/11/30/Police-seek-identity-of-driver-involved-in-fatal-hit-and-run-in-Warren.php",,,#Police #identity #fatal #Warren,1200891483013951494,https://twitter.com/PulpNews/status/1200891483013951494
2019-11-30 21:25:39,JohnMentally,,0,0,1,"One concern I have about the #Bernie/#Warren #WealthTax is ""wealth flight"". They might rethink moving to the United States or even leave the country and revoke their citizenship just before a wealth tax takes effect. Rich people have left countries to avoid the estate tax before.",,,#Bernie #Warren #WealthTax,1200888646393577472,https://twitter.com/JohnMentally/status/1200888646393577472
2019-11-30 21:13:57,rubbermulchuk,,0,0,0,"Playground Rubber Mulch in Warren Heath #Warren #Heath https://www.playground-rubber-mulch.co.uk/suffolk/warren-heath",,,#Warren #Heath,1200885701501489152,https://twitter.com/rubbermulchuk/status/1200885701501489152
2019-11-30 20:59:41,tmj_RI_transp,,0,0,0,"Click the link in our bio to see currently open #Transportation jobs like ""ASST STORE MGR in WARREN, RI"" at Dollar General Corporation in #Warren, RI.",,,#Transportation #Warren,1200882112544399360,https://twitter.com/tmj_RI_transp/status/1200882112544399360
2019-11-30 20:49:44,JosephV64384697,ewarren,0,0,0,"Biggest Disgrace @RocklandMAGOP @massgop ALLOWING #Warren WIN OVER Geoff Diehl @RepGeoffDiehl @VoteDeCoste",,@RocklandMAGOP @massgop @RepGeoffDiehl @VoteDeCoste,#Warren,1200879608201129986,https://twitter.com/JosephV64384697/status/1200879608201129986
2019-11-30 20:37:18,EimonEnterprise,seanhannity,0,0,0,"another #ObamaCare - that's just what we dont need! we dont need #warren either ",,,#ObamaCare #warren,1200876479455748096,https://twitter.com/EimonEnterprise/status/1200876479455748096
2019-11-30 20:28:28,tmj_ri_nursing,,0,0,0,"Warren Center - Genesis HealthCare is looking for teammates like you. See our latest #Nursing job openings, including ""Certified Nursing Assistant (Part Time)"", via the link in our bio. #Warren, RI",,,#Nursing #Warren,1200874256805969920,https://twitter.com/tmj_ri_nursing/status/1200874256805969920
2019-11-30 20:22:30,Nuppal6,aishaismad,1,0,0,"Right here: ""Time and again, she has declared her faith in markets and has attributed failures in public service provision to breakdowns in an otherwise well-oiled machine — specifically, to corruption in Washington. "" Is wgere #warren loses my vote - #markets are an IMPERFECT",,,#warren #markets,1200872756147105798,https://twitter.com/Nuppal6/status/1200872756147105798
2019-11-30 20:16:00,SalKappa,ramcharanredd16,0,0,1,"You're right that it didn't come up NOW. But if #Warren makes it to the general, you can bet your ass that it will come up every day. Trump will make sure if that. And ""that's what my Meemaw &amp; Peepaw told me"" is not going to cut it as an explanation.",,,#Warren,1200871119865016320,https://twitter.com/SalKappa/status/1200871119865016320
2019-11-30 20:12:07,tmj_ctf_transp,,0,0,0,"Join the UPS team! See our latest job opening here: http://bit.ly/35RpANQ #Transportation #Warren, CT",,,#Transportation #Warren,1200870140369195008,https://twitter.com/tmj_ctf_transp/status/1200870140369195008
2019-11-30 20:05:16,brightstarair,,0,0,0,"How do #Dems have any creditability remaining? #Schiffty liar,#Obama liar, #Sleepyjoe liar, #warren liar, #Bernie communist, #Fakenewsmedia liars, #Abcnews liars &amp; deceitful! #HRC ,#Rice #comey all liars,all of these people have been caught lying &amp; deceiving the American people!",,,#Dems #Schiffty #Obama #Sleepyjoe #warren #Bernie #Fakenewsmedia #Abcnews #HRC #Rice #comey,1200868418997620736,https://twitter.com/brightstarair/status/1200868418997620736
2019-11-30 20:01:24,iamwillproject,,0,0,0,"#SaveTheDate: I am attending #Warren for #President’s event, “She Has a Plan For That: Weekly #Policy #Training” – #SignUp now to #JoinMe! #WinWithWarren #Warren2020 @ewarren @SenWarren",,@ewarren @SenWarren,#SaveTheDate #Warren #President #Policy #Training #SignUp #JoinMe #WinWithWarren #Warren2020,1200867446401294336,https://twitter.com/iamwillproject/status/1200867446401294336
2019-11-30 20:01:00,Oye_money,,0,0,0,"#Warren #Buffett’s First Television Interview - Discussing Timeless Invest... https://youtu.be/T6HHwOoq9M4 via @YouTube #investing #classics",,@YouTube,#Warren #Buffett #investing #classics,1200867343468875776,https://twitter.com/Oye_money/status/1200867343468875776
2019-11-30 19:27:15,SusanLovesToDa1,NadelParis,1,1,2,"Lol! Like you needed enhancements before! #Buttigieg gets on my nerves. He's way to square for a gay guy. I think that our best bet to see #MiddleClass and The People do better is #Warren, not unlike yourself. But Harris is still the best for the debates.",,,#Buttigieg #MiddleClass #Warren,1200858849671970816,https://twitter.com/SusanLovesToDa1/status/1200858849671970816
2019-11-30 19:20:36,NadelParis,,5,48,68,"100% raw/big chin. Not enhancing selfies anymore. Ur tweets: looks, age, weight: a lot left2be desired/WHO CARES? Thoughts: #Bernie 2 MUCH2 left. #Warren great policies/shld not scare big capital/bec they keep it. #Harris in Gov, plz! Ur grand pa loves #Pete? It's OK if u don't.",,,#Bernie #Warren #Harris #Pete,1200857174924091392,https://twitter.com/NadelParis/status/1200857174924091392
2019-11-30 19:18:41,CahalinEmy,,0,0,1,"@CahalinEmy @ewarren why is Warren ever behind Sanders? She promotes similar ideas and is healthier. Wait, I remember. She's a woman. #Warren #Sanders",,@CahalinEmy @ewarren,#Warren #Sanders,1200856696278650880,https://twitter.com/CahalinEmy/status/1200856696278650880
2019-11-30 19:11:38,kittyc313,charliekirk11,0,0,0,"If #Warren will lie &amp; she does, about her heritage, getting fired &amp; where her kids attend school how can you possibly put the fate of The People &amp; the world in her hands? u can’t Nor should any one vote #Sanders as he’s aligned himself with @AOC. Squad is running Pelosi.",,@AOC,#Warren #Sanders,1200854922142658560,https://twitter.com/kittyc313/status/1200854922142658560
2019-11-30 19:10:35,rebelMj,EndyKapini,1,0,1," #Warren is #BatShitCrazy #WakeUpAmerica &gt;#SocialismKills #Communism #DemocratsAreDestroyingAmerica #DemocratsAreCorrupt #DemocratsAreCausingHate #Trump2020 if you #AmericaFirst",,,#Warren #BatShitCrazy #WakeUpAmerica #SocialismKills #Communism #DemocratsAreDestroyingAmerica #DemocratsAreCorrupt #DemocratsAreCausingHate #Trump2020 #AmericaFirst,1200854656223760384,https://twitter.com/rebelMj/status/1200854656223760384
2019-11-30 18:48:20,BogusPogus15,,0,0,0,"...antithetical to the status quo (which has worked so well for the MSN). We shouldn’t be surprised that they are fighting them. Instead we should work twice as hard to elevate them 2/2 #Bernie #Warren #Tulsi #Yang.",,,#Bernie #Warren #Tulsi #Yang,1200849055078846464,https://twitter.com/BogusPogus15/status/1200849055078846464
2019-11-30 18:46:35,BogusPogus15,,0,0,0,"It’s no secret that the MSM have not been fairly covering Bernie, Yang and Tulsi, either by not mentioning them at all or by synonymizing them with Russia. These are the candidates that are ready to give a new perspective... 1/2 #Bernie #Warren #Tulsi #Yang",,,#Bernie #Warren #Tulsi #Yang,1200848616245645312,https://twitter.com/BogusPogus15/status/1200848616245645312
2019-11-30 18:43:26,AnnieSeagull,,0,1,2,"Unless #Warren and #Bernie supporters are as committed to flipping the #Senate and retaining the #HouseofReps as they are to their presidential picks, then the rhetoric of revolution will never be more than that. #Change is hard.",,,#Warren #Bernie #Senate #HouseofReps #Change,1200847825514434560,https://twitter.com/AnnieSeagull/status/1200847825514434560
2019-11-30 18:42:45,JohnCharles411,,0,0,0,"Behind much of the ""electability"" argument against nominating #Warren or #Sanders from ostensibly progressive sources: fear of the tax consequences not for the MIDDLE class, not for the millionaire 1%, but for the 5% highly educated, highly earning elite.",,,#Warren #Sanders,1200847651648000001,https://twitter.com/JohnCharles411/status/1200847651648000001
2019-11-30 18:34:38,theRevolution32,Stonekettle,0,0,0,"Well I do support #Warren &amp; I endorse her. Come at me bros... ",,,#Warren,1200845610506735617,https://twitter.com/theRevolution32/status/1200845610506735617
2019-11-30 18:22:32,LeniDiamond,IllicitFlows,0,0,0," ’s largest law firms, real estate cos &amp; #lobbying outfits thrive on dirty money moneylaundering #Warren: rather silent on the links btw US politics &amp; global corruption BernieVsWarren critiqueofneoliberalism cc @CornelWest @SenSanders",,@CornelWest @SenSanders,#lobbying #Warren,1200842562208067584,https://twitter.com/LeniDiamond/status/1200842562208067584
2019-11-30 18:22:18,AngryCDNMom,DanielTurnerPTF,0,0,0,"Fraud #Warren #WalkAwayFromDemocratsSocialists Liberals are to stupid to understand that they are communists",,,#Warren #WalkAwayFromDemocratsSocialists,1200842504666517507,https://twitter.com/AngryCDNMom/status/1200842504666517507
2019-11-30 18:14:33,tmj_OKA_transp,,0,0,0,"Nervous to apply for a job like ""LEAD SALES ASSOCIATE-PT in WARREN, OH"" at Dollar General Corporation? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #Transportation #Warren, OH",,,#Transportation #Warren,1200840553329377280,https://twitter.com/tmj_OKA_transp/status/1200840553329377280
2019-11-30 18:13:02,weiss_steve,,0,0,0,"Warren Wealth Tax Has Wide Support, Except Among One Group - The New York Times #Warren #Warren2020",,,#Warren #Warren2020,1200840175019909122,https://twitter.com/weiss_steve/status/1200840175019909122
2019-11-30 18:04:56,JohnCharles411,,0,0,1,"I agree with this former Secy of Labor & poli sci/econ prof: the ""electability"" line against nominating #Warren or #Sanders pushed so hard by supposedly progressive MSM such as #MSNBC, #CNN, the #nytimes and #washingtonpost is obsolete for 2020 realities.",,,#Warren #Sanders #MSNBC #CNN #nytimes #washingtonpost,1200838133098729473,https://twitter.com/JohnCharles411/status/1200838133098729473
2019-11-30 17:59:02,ADBYNOT,,0,1,1,"#Bloomberg going all #Warren crazy here. #DemocratsTheEnemyWithin https://twitter.com/odonnell_r/status/1200074757196132354",,,#Bloomberg #Warren #DemocratsTheEnemyWithin,1200836652165296128,https://twitter.com/ADBYNOT/status/1200836652165296128
2019-11-30 17:55:41,2020Jobs,,1,0,0,"Interested in a job in #Warren, OH? This could be a great fit: http://bit.ly/2DAsjz6 #leadgeneration",,,#Warren #leadgeneration,1200835805230465024,https://twitter.com/2020Jobs/status/1200835805230465024
2019-11-30 17:50:30,tmj_MIT_health,,0,0,0,"CVS Health is hiring in #Warren, MI! Click the link in our bio to apply: Pharmacy Technician #Healthcare",,,#Warren #Healthcare,1200834504274792448,https://twitter.com/tmj_MIT_health/status/1200834504274792448
2019-11-30 17:44:50,1mikesteele,CrimeInTheD,0,0,1,"#Warren ",,,#Warren,1200833074797383680,https://twitter.com/1mikesteele/status/1200833074797383680
2019-11-30 17:21:17,RIPJimJim,,0,0,0,"Joe Biden winning the bid for #dems is like giving Trump a ""hall pass"" for the 2020 election. Dems are stupid to think Biden will best Trump. #Sanders #Warren #KamalaHarris",,,#dems #Sanders #Warren #KamalaHarris,1200827150166675462,https://twitter.com/RIPJimJim/status/1200827150166675462
2019-11-30 17:16:38,KW_Lakeside,,0,0,0,"Check out our newest listing in #Warren! Tell us what you think! #realestate http://tour.corelistingmachine.com/home/3PGEYB",,,#Warren #realestate,1200825978165104642,https://twitter.com/KW_Lakeside/status/1200825978165104642
2019-11-30 17:13:57,timbiernoth,ewarren,0,0,0," #Warren #Warren2020 #WomenInPolitics #WomeninBusiness",,,#Warren #Warren2020 #WomenInPolitics #WomeninBusiness,1200825305184817159,https://twitter.com/timbiernoth/status/1200825305184817159
2019-11-30 17:12:41,Smedley_Butler,BernForBernie20,0,5,8,"Watching @ewarren is always a game of ""Which Lie is Closer to the Truth?"" #WARren ",,@ewarren,#WARren,1200824987650641921,https://twitter.com/Smedley_Butler/status/1200824987650641921
2019-11-30 17:06:07,BolsanalisisTec,,0,0,1,"¿Qué ha comprado y vendido #Warren Buffett en el tercer trimestre? http://tinyurl.com/vcjrmu9",,,#Warren,1200823331601211393,https://twitter.com/BolsanalisisTec/status/1200823331601211393
2019-11-30 17:01:17,WarrenMidtown,,0,0,0,"Are you intersted in the 2019 Ford Ranger? We have plenty for you to choose from. Stop by for a test drive today! https://www.midtownmotors.com/ford-dealer-warren-pa.html #Ford #Dealer #Warren #MidtownMotors",,,#Ford #Dealer #Warren #MidtownMotors,1200822117195042817,https://twitter.com/WarrenMidtown/status/1200822117195042817
2019-11-30 16:56:13,tmj_ri_nursing,,0,0,0,"Join the BAYADA Home Health Care team! See our latest #Nursing job openings, including ""CNA - Certified Nursing Assistant - Home Care"", via the link in our bio. #Warren, RI",,,#Nursing #Warren,1200820843229507584,https://twitter.com/tmj_ri_nursing/status/1200820843229507584
2019-11-30 16:45:56,Voter2020,TrackerDebate,0,0,1,"The @DNC is so fucking corrupt. How do good Americans continue to convince themselves that voting for a pro-establishment, lobby-bought candidate is the right thing to do. It's not. They're peddling corporate greed. Just say no to #Biden, #Buttigieg, #Bloomberg, #Warren, &amp; #MSNBC",,@DNC,#Biden #Buttigieg #Bloomberg #Warren #MSNBC,1200818255037943810,https://twitter.com/Voter2020/status/1200818255037943810
2019-11-30 16:32:36,Santamoniker,proviewsusa,0,0,1,"#MrStopAndFrisk doesn't give a damn about us. Neither does #Biden #Warren or #Butthead Only @SenSanders cares about us. #NotMeUs",,@SenSanders,#MrStopAndFrisk #Biden #Warren #Butthead #NotMeUs,1200814899045076992,https://twitter.com/Santamoniker/status/1200814899045076992
2019-11-30 16:24:19,iRhysTay,,1,0,3,"I want to see #Warren pay for everything on her plethora of #plans with a #wealthtax. #YesWePlan IRS only audits the poor people because it is too lazy to delve into rich people finances. #This doesn't make sense to a fool. #AMJoy #reiders. Does Joy promote #Warren?",,,#Warren #plans #wealthtax #YesWePlan #This #AMJoy #reiders #Warren,1200812811888349186,https://twitter.com/iRhysTay/status/1200812811888349186
2019-11-30 16:21:06,TheZenKitty1,,2,2,1,"Take our official* poll. Who would you like to see team up for the primary. To vote R/T with your pick and tag your tweet with #dreamticket. Follow @TheZenKitty1 for the results. #YangGang #Bernie2020 #Tulsi2020 #Warren #PeteForPresident #Democrats #Klobuchar2020 #Caturday",,@TheZenKitty1,#dreamticket #YangGang #Bernie2020 #Tulsi2020 #Warren #PeteForPresident #Democrats #Klobuchar2020 #Caturday,1200812006246363136,https://twitter.com/TheZenKitty1/status/1200812006246363136
2019-11-30 16:12:02,iRhysTay,iRhysTay,0,1,0,"Where is the history of #Warren . . . -civil rights work -women's right work -gay rights work -povery people work / #BLM adovcacy Too many blanks. #AMJoy #reiders",,,#Warren #BLM #AMJoy #reiders,1200809721055338501,https://twitter.com/iRhysTay/status/1200809721055338501
2019-11-30 16:10:14,sallyodum,SenSanders,0,1,1,"Don't be fooled by imitations: #Warren plans will NOT deliver #MedicareForAll (aka #BernieCare), #PublicHousing and most critically, the most comprehensive version of #GreenNewDeal that will literally #savetheplanet.",,,#Warren #MedicareForAll #BernieCare #PublicHousing #GreenNewDeal #savetheplanet,1200809269832167424,https://twitter.com/sallyodum/status/1200809269832167424
2019-11-30 16:02:16,jroberts1946,,0,0,2,"Bruce Fenton(@brucefenton) on TikTok: Elizabeth Warren’s troublesome past #warren #democrat #bailout #republican #donaldtrump #trump2020 #bankers #libertarian",,@brucefenton,#warren #democrat #bailout #republican #donaldtrump #trump2020 #bankers #libertarian,1200807266775113730,https://twitter.com/jroberts1946/status/1200807266775113730
2019-11-30 16:00:13,REITraining247,,0,0,0,"FREE Real Estate Orientation in #Michigan http://bit.ly/2P41CGI Would you like to Learn How to Invest in Real Estate? Find out if this is for you #DetroitRealEstate #GrandRapids #Warren #Sterling #AnnArbor #Lansing",,,#Michigan #DetroitRealEstate #GrandRapids #Warren #Sterling #AnnArbor #Lansing,1200806749663567873,https://twitter.com/REITraining247/status/1200806749663567873
2019-11-30 15:59:44,iRhysTay,,1,0,0,"#Warren is not trustworthy is why she is plummeting. #AMJoy #Reiders",,,#Warren #AMJoy #Reiders,1200806626598490120,https://twitter.com/iRhysTay/status/1200806626598490120
2019-11-30 15:51:06,istartchangeri,istartchangeri,0,0,0,"#DemDebate #Democrats #TulsiMediaBlackout #MediaBias #Biden #Buttigieg #Warren #Bernie #communications #publicspeakers #foundations",,,#DemDebate #Democrats #TulsiMediaBlackout #MediaBias #Biden #Buttigieg #Warren #Bernie #communications #publicspeakers #foundations,1200804453546377218,https://twitter.com/istartchangeri/status/1200804453546377218
2019-11-30 15:46:46,IKeepItReal13,ewarren,0,1,1,"#Warren Lying about being American Indian will cost you the presidency. #NeverPresident",,,#Warren #NeverPresident,1200803364260458496,https://twitter.com/IKeepItReal13/status/1200803364260458496
2019-11-30 15:43:51,occupycorruptDC,ewarren,2,71,127,"Why would I vote Democrat? Elizabeth #Warren who is 1/1024th Native American lied about being a Native American &amp; criminally lied to boost her career to get higher pay and a position of #WhitePrivilege at Harvard at the expense of genuine Native Americans. How #despicable!!",,,#Warren #WhitePrivilege #despicable,1200802630370516993,https://twitter.com/occupycorruptDC/status/1200802630370516993
2019-11-30 15:40:57,Tigergal62,VABVOX,0,0,0,"#Kamala can take it to Trump, totally capable of prosecution of Trump on debate stage. #Warren is able to show our 'Not for Profit Gov' better healthcare for abt 1/2 the cost. I would save $250 a mo. just in paying my company plan. #JustForStarters",,,#Kamala #Warren #JustForStarters,1200801901433933824,https://twitter.com/Tigergal62/status/1200801901433933824
2019-11-30 15:33:32,Kuvidob,QuirkyReally,0,4,5,"#booker #harris #sanders #warren should all recuse themselves from house vote to impeach there's an OBVIOUS conflict of interest in wanting to impeach the POTUS they're running against.",,,#booker #harris #sanders #warren,1200800033362337799,https://twitter.com/Kuvidob/status/1200800033362337799
2019-11-30 15:18:52,tmj_MIT_transp,,0,0,0,"Want to work at Dollar General Corporation? We're hiring in #Warren, MI! Click the link in our bio for details on this job and more: LEAD SALES ASSOCIATE-FT in WARREN, MI #Transportation",,,#Warren #Transportation,1200796344434089987,https://twitter.com/tmj_MIT_transp/status/1200796344434089987
2019-11-30 15:02:40,onmainsouthern,,0,0,0,"Small Business Saturday! #BlackFriday weekend On Main has egift cards deals! Today through 12/2 #CyberMonday we are offering 20% off egift cards at $25.00 or more! https://squareup.com/gift/ANSM0BQ1HVEBW/order #SmallBusiness #local #shopsmall #smallbusinessowner #onmainsoutherneatery #warren",,,#BlackFriday #CyberMonday #SmallBusiness #local #shopsmall #smallbusinessowner #onmainsoutherneatery #warren,1200792265834344451,https://twitter.com/onmainsouthern/status/1200792265834344451
2019-11-30 14:39:43,AffInt,,1,2,1," Aspettando il dibattito televisivo del #19dicembre a Los Angeles, nel campo democratico di #Usa2020 è ancora corsa a 4 fra #Biden, #Warren, #Sanders e #Buttigieg. Troppo presto per valutare la variabile #Bloomberg.",,,#19dicembre #Usa2020 #Biden #Warren #Sanders #Buttigieg #Bloomberg,1200786491133374464,https://twitter.com/AffInt/status/1200786491133374464
2019-11-30 14:14:28,cwsmithco,,0,0,0,"#Warren Buffett #killermike",,,#Warren #killermike,1200780134174867456,https://twitter.com/cwsmithco/status/1200780134174867456
2019-11-30 14:14:27,cwsmithco,,1,0,0,"#Warren Buffett #killermike",,,#Warren #killermike,1200780133185081346,https://twitter.com/cwsmithco/status/1200780133185081346
2019-11-30 14:10:41,Herbs4theburbs1,secretstranger9,0,0,0,"Will #Warren be giving up her #Senate #paycheck soon? She made it on the backs of many #american and #NativeAmericanHeritageMonth",,,#Warren #Senate #paycheck #american #NativeAmericanHeritageMonth,1200779181946286080,https://twitter.com/Herbs4theburbs1/status/1200779181946286080
2019-11-30 13:44:49,partytimebmore,CandiceAiston,0,0,0,"I’m ignoring those statements. Support #Warren at this time but will #VoteBlueToEndThisNightmare",,,#Warren #VoteBlueToEndThisNightmare,1200772675527958528,https://twitter.com/partytimebmore/status/1200772675527958528
2019-11-30 13:34:00,DeadlineDetroit,,0,1,0,"""We believe there are other victims. . . . We need better cooperation, quite frankly, from those parents that have not allowed us to interview their sons."" -- #Warren police commissioner http://www.deadlinedetroit.com/articles/23830/parents_block_police_from_questioning_players_in_warren_de_la_salle_hazing_case #DeLaSalle #hazing",,,#Warren #DeLaSalle #hazing,1200769951281360896,https://twitter.com/DeadlineDetroit/status/1200769951281360896
2019-11-30 13:32:16,audrey_caruso,,0,0,0,"#Warren Buffet #investment #inspiration",,,#Warren #investment #inspiration,1200769515845562368,https://twitter.com/audrey_caruso/status/1200769515845562368
2019-11-30 13:16:16,LaborsDJ,,0,0,2,"Trying to find some #SaturdayMotivation to hit the gym but keep getting distracted looking at #Warren selfie lines online. The more the billionaires come for her, the more more I how she doesn't give a f*ck about their rules &amp; campaigns her own way.",,,#SaturdayMotivation #Warren,1200765491104636930,https://twitter.com/LaborsDJ/status/1200765491104636930
2019-11-30 13:11:54,SankaraSeed,ninaturner,0,0,0,"You & @BernieSanders give us life Nina ... I’ve already visualised you as our peoples champion &amp; VP! We can’t let the low-key racist Dem stooges of corruption ( #WaRren #CreepyJoe &amp; #MayoPete ) corrupt / steal / water down Bernies message. We Will fulfil the legacy of MLK!",,@BernieSanders,#WaRren #CreepyJoe #MayoPete,1200764389739171841,https://twitter.com/SankaraSeed/status/1200764389739171841
