date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-11-30 22:05:24,Humanbeing1973,ProgressOfAKind,0,1,1,"#Buttigieg #Buttigieg2020 #cnn #msnbc @msnbc @cnn @GeorgeTakei @ninaturner @SenSanders @briebriejoy @CNNPolitics #Millennials #IACaucus @iacaucus2020 @IACaucusInfo @CA_Dem @CASenateDems @CADemWomen @AOC @RepAOC @IlhanMN @janeosanders #dnc @dccc #cbs #nbc #maga",,@MSNBC @CNN @GeorgeTakei @ninaturner @SenSanders @briebriejoy @CNNPolitics @iacaucus2020 @IACaucusInfo @CA_Dem @CASenateDems @CADemWomen @AOC @RepAOC @IlhanMN @janeosanders @dccc,#Buttigieg #Buttigieg2020 #cnn #msnbc #Millennials #IACaucus #dnc #cbs #nbc #maga,1200898651750465537,https://twitter.com/Humanbeing1973/status/1200898651750465537
2019-11-30 21:58:49,katywh20,katywh20,0,0,1,"And this one is a no-go in my book, he lacks a soul. #Buttigieg ",,,#Buttigieg,1200896994681774081,https://twitter.com/katywh20/status/1200896994681774081
2019-11-30 21:52:54,KAS_SB,docMJP,0,0,6,"Didn’t Butt-edge-edge work for McKinsey? #Buttigieg",,,#Buttigieg,1200895503912693760,https://twitter.com/KAS_SB/status/1200895503912693760
2019-11-30 21:44:18,elumos,franifio,0,0,0,"#Buttigieg #MedicareForALL #college",,,#Buttigieg #MedicareForALL #college,1200893339962355719,https://twitter.com/elumos/status/1200893339962355719
2019-11-30 21:33:10,themainepain,ninaturner,1,0,0,"IMO he’s just not mature enough. He needs to travel the World and get involved in humanitarian aid. Habitat for Humanity is a wonderful start. #Buttigieg = #futureofwork ?",,,#Buttigieg #futureofwork,1200890539132030977,https://twitter.com/themainepain/status/1200890539132030977
2019-11-30 21:17:41,MikeHipp10,,0,0,2,"#Pete2020 - Buttigieg - #Buttigieg2020 - #Buttigieg ",,,#Pete2020 #Buttigieg2020 #Buttigieg,1200886641272901632,https://twitter.com/MikeHipp10/status/1200886641272901632
2019-11-30 21:12:52,v_verite,net_enforcer,0,0,1,"I had a conversation with my kids earlier today— they can’t stand #Buttigieg. One said he only appeals to centrist Whites, the other calls him a robot. My observations: He’s the new racist in Dem field and older Blacks have known old racist Joe far too long to support a new one.",,,#Buttigieg,1200885431065296897,https://twitter.com/v_verite/status/1200885431065296897
2019-11-30 21:12:11,Chimos5CAD,AbsolutelyMalc1,1,0,0,"I’ve seen the rest of the candidates talk a lot about it action, not so much But #Buttigieg that’s called actual action ",,,#Buttigieg,1200885258528403456,https://twitter.com/Chimos5CAD/status/1200885258528403456
2019-11-30 21:04:56,futurecrank,RachelRGonzalez,0,0,0,"Please add GOP talking points to #Buttigieg ‘s list of languages.",,,#Buttigieg,1200883433813110784,https://twitter.com/futurecrank/status/1200883433813110784
2019-11-30 20:59:46,lovetogive2,CheriJacobus,1,4,4,"Beware the #MSMComplicit #ElectionEngineers and #FollowTheMoney #Blackstone #SteveSchwarzman #Buttigieg #GOPRatfcking #ProtectDemocracy #Resist ",,,#MSMComplicit #ElectionEngineers #FollowTheMoney #Blackstone #SteveSchwarzman #Buttigieg #GOPRatfcking #ProtectDemocracy #Resist,1200882133591445504,https://twitter.com/lovetogive2/status/1200882133591445504
2019-11-30 20:28:13,lesaAMOORE,politi_geek,1,0,7,"#Bernie believes in #equalrightsforall. Something #Buttigieg isn’t willing to embrace. Means testing is how folks fall through the cracks. #EqualRights to entitlements is what is just. Your argument of “rich people are paying but exclude them” is absurd discrimination.",,,#Bernie #equalrightsforall #Buttigieg #EqualRights,1200874194960957440,https://twitter.com/lesaAMOORE/status/1200874194960957440
2019-11-30 20:00:54,SalKappa,NatSecReporter,0,0,0,"Good summary of #Buttigieg's campaign. #Election2020 #Iowa",,,#Buttigieg #Election2020 #Iowa,1200867320543006722,https://twitter.com/SalKappa/status/1200867320543006722
2019-11-30 19:53:37,SealDog23,,0,0,0,"#Buttigieg @PeteButtigieg #Liberals #Democrats #msm #dnc #CNNTownHall #trending #TrendingNow #Democrat #BlackLivesMatter #BLEXIT #WalkAway",,@PeteButtigieg,#Buttigieg #Liberals #Democrats #msm #dnc #CNNTownHall #trending #TrendingNow #Democrat #BlackLivesMatter #BlackLivesMatter #BLEXIT #WalkAway,1200865484524212226,https://twitter.com/SealDog23/status/1200865484524212226
2019-11-30 19:47:04,elumos,TheStagmania,1,1,1,"#Buttigieg #neverPete",,,#Buttigieg #neverPete,1200863838872186881,https://twitter.com/elumos/status/1200863838872186881
2019-11-30 19:37:50,PoliticsCourage,NRafter,0,0,0,"""[T]o tell who #Buttigieg is, and for whom his campaign is, has become hard... ""[T]he primary goal of [hi]s campaign seems to be to reassure social liberals in the mgmt. class to tweak around the margins of the status quo is the best the Dem[s] can do."" ",,,#Buttigieg,1200861513873010689,https://twitter.com/PoliticsCourage/status/1200861513873010689
2019-11-30 19:31:09,jeromearmstrong,CoryBooker,0,0,2,"#Buttigieg says not for you Cory, sorry, cause you are making over $100K annually. Pay up.",,,#Buttigieg,1200859832917614592,https://twitter.com/jeromearmstrong/status/1200859832917614592
2019-11-30 19:27:15,SusanLovesToDa1,NadelParis,1,1,2,"Lol! Like you needed enhancements before! #Buttigieg gets on my nerves. He's way to square for a gay guy. I think that our best bet to see #MiddleClass and The People do better is #Warren, not unlike yourself. But Harris is still the best for the debates.",,,#Buttigieg #MiddleClass #Warren,1200858849671970816,https://twitter.com/SusanLovesToDa1/status/1200858849671970816
2019-11-30 19:23:00,JoyfullyLa,NadelParis,1,1,2,"Your chin is fine?! Stronged willed woman! Yes, how weird is it that older people like #Buttigieg?",,,#Buttigieg,1200857782099955712,https://twitter.com/JoyfullyLa/status/1200857782099955712
2019-11-30 19:22:37,Cabeson,AlxThomp,0,0,0,"What sucks about American non-toll highways is that Billionaires get to be driven on them. #Buttigieg #freepubliceducation",,,#Buttigieg #freepubliceducation,1200857684376842240,https://twitter.com/Cabeson/status/1200857684376842240
2019-11-30 19:14:25,FrailOldWoman,,1,13,33,"#MayorPete #Buttigieg IS THE SMILER. CONFIRMED ",,,#MayorPete #Buttigieg,1200855620573749248,https://twitter.com/FrailOldWoman/status/1200855620573749248
2019-11-30 19:07:44,MikeHipp10,,0,0,0,"#Pete2020 - PETE of Many Colors No Backgrounds - #Buttigieg2020 - #Buttigieg ",,,#Pete2020 #Buttigieg2020 #Buttigieg,1200853939240833024,https://twitter.com/MikeHipp10/status/1200853939240833024
2019-11-30 18:58:49,elumos,fshakir,0,0,0,"#Buttigieg #college aka #education -- for all.",,,#Buttigieg #college #education,1200851696144007174,https://twitter.com/elumos/status/1200851696144007174
2019-11-30 18:55:44,MikeHipp10,,0,0,0,"#Pete2020 - PETE of Many Colors - #Buttigieg2020 - #Buttigieg ",,,#Pete2020 #Buttigieg2020 #Buttigieg,1200850917664280577,https://twitter.com/MikeHipp10/status/1200850917664280577
2019-11-30 18:35:51,BodyPoliticUSA,ForLibrarians,0,0,0,"What drugs are you people taking? Seriously. Check #Buttigieg's record of flipflops and who is funding him. He is up to his eyeballs in #billionaire endorsements and #corporate cash. If he is nominated, the #Democats will be handing #Trump a 2nd term on a platter.",,,#Buttigieg #billionaire #corporate #Democats #Trump,1200845913356406784,https://twitter.com/BodyPoliticUSA/status/1200845913356406784
2019-11-30 18:24:28,BodyPoliticUSA,highstreetteam,0,0,2,"Words are easy and mean nothing. Besides, #Buttigieg has flip-flopped on major issues more in the past month than a stack of pancakes from #IHOP. I look at what people DO. Buttigieg is an opportunist, not a progressive. He gets the nomination, the #Democrats lose my vote.",,,#Buttigieg #IHOP #Democrats,1200843052673327105,https://twitter.com/BodyPoliticUSA/status/1200843052673327105
2019-11-30 18:07:04,KillTheRich66,,0,0,0,"White folks and other groups are always trying to speak for Black people! #STFU #YouDontKnowShit #Buttigieg....another clueless politician/candidate that doesn't understand the Black community nor doesn't care to do so in any way whatsoever! Just another one that wants VOTES!",,,#STFU #YouDontKnowShit #Buttigieg,1200838673299918848,https://twitter.com/KillTheRich66/status/1200838673299918848
2019-11-30 18:07:02,KillTheRich66,,1,0,0,"What happened was WHITE MOBS came along and fucked that up everything, killed almost everyone, men, women, and children....then burned everything down! Then, #Buttigieg is coming out of his mouth with some dumb, ignorant shit?? ",,,#Buttigieg,1200838661471920129,https://twitter.com/KillTheRich66/status/1200838661471920129
2019-11-30 18:02:41,DrKristie,Lis_Smith,1,0,0,"This is nonsense... how many CEOs kids attend public schools K to 12? How many CEO kids use the public libraries? How many CEO’s kids use public roads? This guy isn’t my primary candidate but this kind of nitpick is ridiculous. #Buttigieg #2020 #vote",,,#Buttigieg #vote,1200837568448749568,https://twitter.com/DrKristie/status/1200837568448749568
2019-11-30 18:00:10,ethecactus,TheRachelFisher,0,0,0,"""ted cruz with policies I mostly agree with"" is the strongest endorsement of #Buttigieg I've seen bc it implies he actually has policies ",,,#Buttigieg,1200836933846544384,https://twitter.com/ethecactus/status/1200836933846544384
2019-11-30 17:33:23,iskandrah,swalker06,1,4,8,"Paging Team #Buttigieg. You have a call on Line 1. ",,,#Buttigieg,1200830196653408256,https://twitter.com/iskandrah/status/1200830196653408256
2019-11-30 17:20:17,queerpanic,theintercept,0,0,0,"More evidence of #Buttigieg track record of criminalizing Black people. #Democrat",,,#Buttigieg #Democrat,1200826898017861632,https://twitter.com/queerpanic/status/1200826898017861632
2019-11-30 17:07:52,beyond_process,,0,0,0,"Some ignorant people out here in political twitter are really thinking @PeteButtigieg hasn't read Nietzsche or listened to @kellyclarkson. He's a gay Rhodes scholar vet. What doesn't kill him makes him more electable. #2020Elections #Buttigieg #Democrats #Education",,@PeteButtigieg @kellyclarkson,#2020Elections #Buttigieg #Democrats #Education,1200823774217682947,https://twitter.com/beyond_process/status/1200823774217682947
2019-11-30 16:46:45,HuskyBro_Inc,,0,0,3,"#Buttigieg wants to be President of The United States and he can't even talk to more than one black person at a time without stumbling? #AMJoy",,,#Buttigieg #AMJoy,1200818458679791616,https://twitter.com/HuskyBro_Inc/status/1200818458679791616
2019-11-30 16:46:06,MikeHipp10,,0,0,2,"#Pete2020 - Down to Earth - Above the Fray - #Buttigieg2020 - #Buttigieg ",,,#Pete2020 #Buttigieg2020 #Buttigieg,1200818297001799680,https://twitter.com/MikeHipp10/status/1200818297001799680
2019-11-30 16:45:56,Voter2020,TrackerDebate,0,0,1,"The @DNC is so fucking corrupt. How do good Americans continue to convince themselves that voting for a pro-establishment, lobby-bought candidate is the right thing to do. It's not. They're peddling corporate greed. Just say no to #Biden, #Buttigieg, #Bloomberg, #Warren, &amp; #MSNBC",,@DNC,#Biden #Buttigieg #Bloomberg #Warren #MSNBC,1200818255037943810,https://twitter.com/Voter2020/status/1200818255037943810
2019-11-30 16:36:05,trixywh,,0,0,0,"#BimboSquad leader keeps proving what a Bimbo she is!! #Buttigieg policy makes sense, HERS DOES NOT! RT @thehill: Ocasio-Cortez knocks Buttigieg, says he has adopted a ""GOP talking point""on education http://hill.cm/2iEc0LU",,@thehill,#BimboSquad #Buttigieg,1200815774132318208,https://twitter.com/trixywh/status/1200815774132318208
2019-11-30 16:32:29,DoraHampton2015,,0,0,0,"#SaturdayMorning #Buttigieg will talk to anybody because he is a professional debater. Issues don't matter because he don't have any but can debate yours. Stay #woke ! @amjoyshow",,@amjoyshow,#SaturdayMorning #Buttigieg #woke,1200814869500575747,https://twitter.com/DoraHampton2015/status/1200814869500575747
2019-11-30 16:28:55,DjcurtC,,0,1,1,"PEOPLE n AMERICA, #Buttigieg said that black children doesn't see enough black educated role models around them. Well #Buttigieg doesn't see enough of Christians role models around him,not 2know GOD doesn't accept his life style.",,,#Buttigieg #Buttigieg,1200813969839214593,https://twitter.com/DjcurtC/status/1200813969839214593
2019-11-30 16:27:21,woke_legends,,0,0,0,"Alexandria #OcasioCortez Calls Out Pete #Buttigieg for 'Sad' Argument Against Free College For All in Campaign Ad ",,,#OcasioCortez #Buttigieg,1200813575872372736,https://twitter.com/woke_legends/status/1200813575872372736
2019-11-30 16:25:59,HuskyBro_Inc,,1,1,9,"To his credit? #Buttigieg responded to ONE black man, not Black America. We need to stop giving out passes to mofos for doing the bare minimum. #AMJoy",,,#Buttigieg #AMJoy,1200813234510536704,https://twitter.com/HuskyBro_Inc/status/1200813234510536704
2019-11-30 16:05:09,ErinMargaret88,,0,0,0,"@TulsiGabbard is at the Mall of New Hampshire. In other BIGGER news, @mrbaffles found #ReadyPlayerOne in 4K for $7. Success!! #TeamPete #Buttigieg @PeteForAmerica #WheresPete – at Mall of New Hampshire Food Court",,@TulsiGabbard @mrbaffles @PeteForAmerica,#ReadyPlayerOne #TeamPete #Buttigieg #WheresPete,1200807991798370315,https://twitter.com/ErinMargaret88/status/1200807991798370315
2019-11-30 15:55:22,emomastery,theGrio,0,0,0,"#Buttigieg, Nothing against being gay, but ""coming out"" is always a choice and ""coming up black"" is never a choice, no matter how white your ancestry reads. Those who understand black difference don't make this antiquated comparison b/c it's #racist",,,#Buttigieg #racist,1200805529259532291,https://twitter.com/emomastery/status/1200805529259532291
2019-11-30 15:52:05,RzstProgramming,RzstProgramming,0,4,7," : Demographics &amp; Indiana Desegregation Timeline for #MayorPete’s Private, South Bend high school... Was it a northern Segregation Academy? Indiana was the last northern state to integrate. #PeteButtigieg #PeteForAmerica #Pete2020 #Buttigieg2020 #Buttigieg #SegregationAcedemy",,,#MayorPete #PeteButtigieg #PeteForAmerica #Pete2020 #Buttigieg2020 #Buttigieg #SegregationAcedemy,1200804703107534848,https://twitter.com/RzstProgramming/status/1200804703107534848
2019-11-30 15:51:06,istartchangeri,istartchangeri,0,0,0,"#DemDebate #Democrats #TulsiMediaBlackout #MediaBias #Biden #Buttigieg #Warren #Bernie #communications #publicspeakers #foundations",,,#DemDebate #Democrats #TulsiMediaBlackout #MediaBias #Biden #Buttigieg #Warren #Bernie #communications #publicspeakers #foundations,1200804453546377218,https://twitter.com/istartchangeri/status/1200804453546377218
2019-11-30 15:48:58,BS_Whistler,ErickFernandez,0,0,0,"#Buttigieg ",,,#Buttigieg,1200803918734745600,https://twitter.com/BS_Whistler/status/1200803918734745600
2019-11-30 15:47:56,jaybirdsatx,AlexThomasDC,0,0,0,"I wish Trump’s own base ate their own like us Dems feast on our own good decent people. Pretty damn depressing. #Buttigieg #Election2020 Oh, and if anyone’s wondering, I don’t consider a Bernie or Tulsi Dems at this point. Sorry. They are fair targets.",,,#Buttigieg #Election2020,1200803656821555201,https://twitter.com/jaybirdsatx/status/1200803656821555201
2019-11-30 15:47:53,KCbizBOSS,,0,0,0," Is #Kamala a hit job? #Business of Politics #Buttigieg is a Lying MF #Root article? #AthletesWhoGive #LasVegas",,,#Kamala #Business #Buttigieg #Root #AthletesWhoGive #LasVegas,1200803643307384832,https://twitter.com/KCbizBOSS/status/1200803643307384832
2019-11-30 15:47:12,KCbizBOSS,,0,0,0," Watch on #Periscope: Is #Kamala a hit job? #Business of Politics #Buttigieg is a Lying MF #Root article? #AthletesWhoGive #LasVegas",,,#Periscope #Periscope #Kamala #Business #Buttigieg #Root #AthletesWhoGive #LasVegas,1200803471064064000,https://twitter.com/KCbizBOSS/status/1200803471064064000
2019-11-30 15:46:22,KCbizBOSS,,0,0,0," Watch on #Periscope: Is #Kamala a hit job? #Business of Politics #Buttigieg is a Lying MF #Root article? #AthletesWhoGive #LasVegas",,,#Periscope #Periscope #Kamala #Business #Buttigieg #Root #AthletesWhoGive #LasVegas,1200803262191960064,https://twitter.com/KCbizBOSS/status/1200803262191960064
2019-11-30 15:45:52,KCbizBOSS,,0,0,0," Watch on #Periscope: Is #Kamala a hit job? #Business of Politics #Buttigieg is a Lying MF #Root article? #AthletesWhoGive #LasVegas",,,#Periscope #Periscope #Kamala #Business #Buttigieg #Root #AthletesWhoGive #LasVegas,1200803137562398720,https://twitter.com/KCbizBOSS/status/1200803137562398720
2019-11-30 15:44:42,lifeaftersporty,,0,1,1,"Watch on #Periscope: Is #Kamala a hit job? #Business of Politics #Buttigieg is a Lying MF #Root article? #AthletesWhoGive #LasVegas",,,#Periscope #Periscope #Kamala #Business #Buttigieg #Root #AthletesWhoGive #LasVegas,1200802844678344705,https://twitter.com/lifeaftersporty/status/1200802844678344705
2019-11-30 15:36:06,JaniceOCG,michaelharriot,0,0,0,"Author of 2 mjr ""push-back"" pieces on #Buttigieg and his blabbering @TheRoot #@amjoyshow today.",,@TheRoot @amjoyshow,#Buttigieg,1200800680845434880,https://twitter.com/JaniceOCG/status/1200800680845434880
2019-11-30 15:27:16,birdsongs52,,0,0,0,"“The #Buttigieg Era: The Deep Political Philosophy of Mayor Pete” by Jane Holmes ",,,#Buttigieg,1200798458128392192,https://twitter.com/birdsongs52/status/1200798458128392192
2019-11-30 15:17:59,TWIFMacgregor,,0,0,0,"#CentristsEndorseBernie #Biden #Obama #Buttigieg #Hillary #Bernie2020",,,#CentristsEndorseBernie #Biden #Obama #Buttigieg #Hillary #Bernie2020,1200796120223371264,https://twitter.com/TWIFMacgregor/status/1200796120223371264
2019-11-30 15:16:03,SunshineDaisy07,dannyantell,0,0,1,"#Buttigieg #MayorPete #Buttigieg2020 #Trump2020 #MAGA",,,#Buttigieg #MayorPete #Buttigieg2020 #Trump2020 #MAGA,1200795632518205442,https://twitter.com/SunshineDaisy07/status/1200795632518205442
2019-11-30 15:00:14,TWIFMacgregor,,0,0,0,"#CentristsEndorseBernie #Obama #Buttigieg #Hillary #Biden #Bernie2020",,,#CentristsEndorseBernie #Obama #Buttigieg #Hillary #Biden #Bernie2020,1200791654921166848,https://twitter.com/TWIFMacgregor/status/1200791654921166848
2019-11-30 14:56:59,KCbizBOSS,,0,2,1," Watch on #Periscope: Is #Kamala a hit job? #Business of Politics #Buttigieg is a Lying MF #Root article? #AthletesWhoGive #LasVegas",,,#Periscope #Periscope #Kamala #Business #Buttigieg #Root #AthletesWhoGive #LasVegas,1200790837472350208,https://twitter.com/KCbizBOSS/status/1200790837472350208
2019-11-30 14:52:46,TWIFMacgregor,TWIFMacgregor,0,0,0,"#CentristsEndorseBernie #Buttigieg #Biden #Obama #Hillary #Bernie2020",,,#CentristsEndorseBernie #Buttigieg #Biden #Obama #Hillary #Bernie2020,1200789775214510080,https://twitter.com/TWIFMacgregor/status/1200789775214510080
2019-11-30 14:48:37,Bobby_Buck,,0,0,0,"Well #Buttigieg he could of gotten picked on very badly because of the first 5 letters of his last name. I'm very surprised ain't no comidean picked that up. #Butti",,,#Buttigieg #Butti,1200788730014863361,https://twitter.com/Bobby_Buck/status/1200788730014863361
2019-11-30 14:48:07,TWIFMacgregor,,0,0,0,"#CentristsEndorseBernie. #Buttigieg #Obama #Bernie2020",,,#CentristsEndorseBernie #Buttigieg #Obama #Bernie2020,1200788605272125441,https://twitter.com/TWIFMacgregor/status/1200788605272125441
2019-11-30 14:44:40,SnwFlk12,theminorchords,0,0,1,"Why no sir, I cannot...and you are correct about his record as mayor. #Buttigieg",,,#Buttigieg,1200787735541366784,https://twitter.com/SnwFlk12/status/1200787735541366784
2019-11-30 14:39:43,AffInt,,1,2,1," Aspettando il dibattito televisivo del #19dicembre a Los Angeles, nel campo democratico di #Usa2020 è ancora corsa a 4 fra #Biden, #Warren, #Sanders e #Buttigieg. Troppo presto per valutare la variabile #Bloomberg.",,,#19dicembre #Usa2020 #Biden #Warren #Sanders #Buttigieg #Bloomberg,1200786491133374464,https://twitter.com/AffInt/status/1200786491133374464
2019-11-30 14:38:32,steve_dungy,,0,0,0,"#Buttigieg continues to disappoint the left with his right wing outlook. #Buttigieg along with #biden &amp; #Tulsi are in the wrong primary.",,,#Buttigieg #Buttigieg #biden #Tulsi,1200786191915913216,https://twitter.com/steve_dungy/status/1200786191915913216
2019-11-30 14:37:00,amy_4211,DarrigoMelanie,0,1,1,"Since when is 100k the family threshold for being comfortably rich? #Buttigieg never had my vote anyway but thats just ridiculous. ",,,#Buttigieg,1200785807012966401,https://twitter.com/amy_4211/status/1200785807012966401
2019-11-30 14:32:56,SnwFlk12,Limericking,1,0,3,"...as #Buttigieg hangs out with this #GOP guy.",,,#Buttigieg #GOP,1200784782059352064,https://twitter.com/SnwFlk12/status/1200784782059352064
2019-11-30 14:28:54,RzstProgramming,,1,5,7,"#PeteButtigieg’s high school was founded in 1953. 1949: Indiana Passes School Desegregation Bill 1953: Saint Joseph’s High School opens #MayorPete #PeteForAmerica #Pete2020 #Buttigieg2020 #Buttigieg #SegregationAcedemy",,,#PeteButtigieg #MayorPete #PeteForAmerica #Pete2020 #Buttigieg2020 #Buttigieg #SegregationAcedemy,1200783768400863233,https://twitter.com/RzstProgramming/status/1200783768400863233
2019-11-30 14:27:28,inovajon,soledadobrien,0,0,2,"The #Buttigieg campaign subtext is fear... My ideas are “plenty bold” “And Lord knows we got to win.” Translation: don’t do anything too bold ... because we might piss off the Republicans??? Except #Pete is essentially arguing for #meanstesting which EVERYONE hates.",,,#Buttigieg #Pete #meanstesting,1200783408194031617,https://twitter.com/inovajon/status/1200783408194031617
2019-11-30 14:27:08,inovajon,tcaudill4,0,1,1,"The #Buttigieg campaign subtext is fear... My ideas are “plenty bold” “And Lord knows we got to win.” Translation: don’t do anything too bold ... because we might piss off the Republicans??? Except #Pete is essentially arguing for #meanstesting which EVERYONE hates.",,,#Buttigieg #Pete #meanstesting,1200783325541085187,https://twitter.com/inovajon/status/1200783325541085187
2019-11-30 14:22:18,inovajon,AlxThomp,0,2,2,"The #Buttigieg campaign subtext is fear... My ideas are “plenty bold” “And Lord knows we got to win.” Translation: don’t do anything too bold ... because we might piss off the Republicans??? Except #Pete is essentially arguing for #meanstesting which EVERYONE hates.",,,#Buttigieg #Pete #meanstesting,1200782106366038018,https://twitter.com/inovajon/status/1200782106366038018
2019-11-30 14:07:16,3GHtweets,,0,0,1,"#Buttigieg #Buttigieg2020 #DNC #DemocratsTheEnemyWithin #WalkAway",,,#Buttigieg #Buttigieg2020 #DNC #DemocratsTheEnemyWithin #WalkAway,1200778324919717890,https://twitter.com/3GHtweets/status/1200778324919717890
2019-11-30 13:56:58,KCbizBOSS,,0,0,0," Watch on #Periscope: Is #Kamala a hit job? #Business of Politics #Buttigieg is a Lying MF #Root article? #AthletesWhoGive #LasVegas",,,#Periscope #Periscope #Kamala #Business #Buttigieg #Root #AthletesWhoGive #LasVegas,1200775734035275778,https://twitter.com/KCbizBOSS/status/1200775734035275778
2019-11-30 13:56:26,TKlemNYC,TicardSpeaks,1,0,0,"#Buttigieg definitely is a Christian, but he is too conservative.",,,#Buttigieg,1200775598211239936,https://twitter.com/TKlemNYC/status/1200775598211239936
